Name,Status,HierarchyPath
Extensor_carpi_ulnaris_L,Inactive,Muscle_system/Arm_L/Extensor_carpi_ulnaris_L
ABCDEFG3rd_Middle_phalanx_foot_R,Inactive,Skeleton_system/Lower_Limb_R/Common/ABCDEFG3rd_Middle_phalanx_foot_R
Foramen_lacerum_occipital_surface_L,Inactive,Skeleton_system/Head_and_Neck/Foramen_lacerum_occipital_surface_L
Lower_Limb_L,Inactive,Muscle_system/Lower_Limb_L
Superior_hypophyseal_L,Inactive,Artery_system/Head_and_Neck/Superior_hypophyseal_L
Adductor_magnus_female_R,Inactive,Muscle_system/Lower_Limb_R/Female/Adductor_magnus_female_R
Pterygopalatine_456sphenopalatine789_ganglion_L,Inactive,Nervous_system/Head_and_Neck/Common/Pterygopalatine_456sphenopalatine789_ganglion_L
Tongue,Inactive,Muscle_system/Head_and_Neck/Tongue
Inferior_labial_R_A,Inactive,Artery_system/Head_and_Neck/Inferior_labial_R_A
CN_09_456IX789_Inferior_ganglion_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_09_456IX789_Inferior_ganglion_R
CN_05_456V789_Ophthalmic_frontal_branch_L,Inactive,Nervous_system/Head_and_Neck/Common/CN_05_456V789_Ophthalmic_frontal_branch_L
Suprascapular_456C04246C06789_R,Inactive,Nervous_system/Back/Common/Suprascapular_456C04246C06789_R
Pronator_teres_R,Inactive,Muscle_system/Arm_R/Pronator_teres_R
Ansa_cervicalis_superior_branch_R,Inactive,Nervous_system/Head_and_Neck/Common/Ansa_cervicalis_superior_branch_R
Superficial_transverse_perineal_male_R,Inactive,Muscle_system/Pelvis_and_Hip/Male/Superficial_transverse_perineal_male_R
L05_Spinal_nerve_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/L05_Spinal_nerve_female_R
Metatarsophalangeal_bursa_R,Inactive,Muscle_system/Lower_Limb_R/Common/Metatarsophalangeal_bursa_R
C03246C04_Intervertebral_disc,Inactive,Skeleton_system/Head_and_Neck/C03246C04_Intervertebral_disc
Paraesophageal_lymph_nodes_LABCDEFG,Inactive,Lymphatic_system/Thorax/Common/Paraesophageal_lymph_nodes_LABCDEFG
Plantar_aponeurosis_456plantar_fascia789_L,Inactive,Ligament_system/Lower_Limb_L/Common/Plantar_aponeurosis_456plantar_fascia789_L
Male_skin_back_L,Inactive,Skin_system/Back/Male/Male_skin_back_L
Female_skin_neck_L,Active,Skin_system/Head_and_Neck/Female/Female_skin_neck_L
Bladder_L_half,Inactive,Reproductive_system/Pelvis_and_Hip/Male/Bladder_L_half
brain,Inactive,Nervous_system/Head_and_Neck/Common/brain
Internal_iliac_plexus_female_L,Inactive,Nervous_system/Abdomen/Repetition_with_PelvisHip/FUVWXYZemale/Internal_iliac_plexus_female_L
Superficial_epigastric_male_L_V,Inactive,Vein_system/Abdomen/Male/Superficial_epigastric_male_L_V
Anterior_axillary_456pectoral789_lymph_vessels_male_R,Inactive,Lymphatic_system/Thorax/MaHIJKle/Anterior_axillary_456pectoral789_lymph_vessels_male_R
Dorsal_metatarsal_ligaments_R,Inactive,Ligament_system/Lower_Limb_R/Common/Dorsal_metatarsal_ligaments_R
Inferior_pancreatic_lymph_nodes,Inactive,Lymphatic_system/Abdomen/Common/Inferior_pancreatic_lymph_nodes
Manubrium,Inactive,Skeleton_system/Thorax/Manubrium
Anterior_tibial_L_A,Inactive,Artery_system/Lower_Limb_L/Common/Anterior_tibial_L_A
Foramen_lacerum_temporal_surface_R,Inactive,Skeleton_system/Head_and_Neck/Foramen_lacerum_temporal_surface_R
Superficial_456subcutaneous789_prepatellar_bursa_R,Inactive,Muscle_system/Lower_Limb_R/Common/Superficial_456subcutaneous789_prepatellar_bursa_R
EsophagusABCDEFG,Inactive,Digestive_system/Thorax/EsophagusABCDEFG
Internal_oblique_male_R,Inactive,Muscle_system/Abdomen/Male/Internal_oblique_male_R
Condyloid_foramen_L,Inactive,Skeleton_system/Head_and_Neck/Condyloid_foramen_L
C08_Spinal_nerve_456ventral_ramus789_R,Inactive,Nervous_system/Head_and_Neck/Common/C08_Spinal_nerve_456ventral_ramus789_R
T11_Dorsal_root_ganglion_R,Inactive,Nervous_system/Back/Common/T11_Dorsal_root_ganglion_R
L04_Dorsal_ramus_lateral_branch_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/L04_Dorsal_ramus_lateral_branch_female_L
C02_Ventral_root_L,Inactive,Nervous_system/Head_and_Neck/Common/C02_Ventral_root_L
Gastroepiploic_456gastro246omental789_R_V,Inactive,Vein_system/Abdomen/Common/Gastroepiploic_456gastro246omental789_R_V
Gastroepiploic_456gastro246omental789_L_A,Inactive,Artery_system/Abdomen/Common/Gastroepiploic_456gastro246omental789_L_A
C04246C05_Intervertebral_disc,Inactive,Skeleton_system/Head_and_Neck/C04246C05_Intervertebral_disc
Common_iliac_male_L_A,Inactive,Artery_system/Pelvis_and_Hip/Male/Common_iliac_male_L_A
Proper_hepatic,Inactive,Artery_system/Abdomen/Common/Proper_hepatic
Foramen_spinosum_L,Inactive,Skeleton_system/Head_and_Neck/Foramen_spinosum_L
Common_iliac_female_R_V,Inactive,Vein_system/Pelvis_and_Hip/Female/Common_iliac_female_R_V
CN_12_456XII789_Hypoglossal_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_12_456XII789_Hypoglossal_R
FemaleDCBA,Inactive,Vein_system/Abdomen/Repetition_with_PelvisHip/FemaleDCBA
Zygomatic_zygomaticofacial_foramen_R,Inactive,Skeleton_system/Head_and_Neck/Zygomatic_zygomaticofacial_foramen_R
Anterolateral_ligament_456ALL789_R,Inactive,Ligament_system/Lower_Limb_R/Common/Anterolateral_ligament_456ALL789_R
Molar_second_18_L,Inactive,Skeleton_system/Head_and_Neck/Molar_second_18_L
Mentalis_R,Inactive,Muscle_system/Head_and_Neck/Mentalis_R
Vertebral_L_V,Inactive,Vein_system/Head_and_Neck/Vertebral_L_V
Longus_colli_456inferior_oblique789_R,Inactive,Muscle_system/Head_and_Neck/Longus_colli_456inferior_oblique789_R
Lateral_sural_cutaneous_L,Inactive,Nervous_system/Lower_Limb_L/Common/Lateral_sural_cutaneous_L
Dorsal_pancreatic,Inactive,Artery_system/Abdomen/Common/Dorsal_pancreatic
Piriformis_male_R,Inactive,Muscle_system/Pelvis_and_Hip/Male/Piriformis_male_R
C04_Dorsal_ramus_medial_branch_L,Inactive,Nervous_system/Head_and_Neck/Common/C04_Dorsal_ramus_medial_branch_L
Subclavius_R,Active,Muscle_system/Thorax/Subclavius_R
FeUVWXYZmale,Inactive,Nervous_system/Back/FeUVWXYZmale
Anal_canal,Active,Digestive_system/Pelvis_and_Hip/Anal_canal
Pubis_male_L,Inactive,Skeleton_system/Pelvis_and_Hip/Male/Pubis_male_L
Parasternal_lymph_vessels_L,Inactive,Lymphatic_system/Thorax/Common/Parasternal_lymph_vessels_L
Mental_L,Inactive,Artery_system/Head_and_Neck/Mental_L
Zygomaticofacial,Inactive,Nervous_system/Head_and_Neck/Common/Zygomaticofacial
S02_Dorsal_root_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/S02_Dorsal_root_female_L
Pectoralis_minor_R,Active,Muscle_system/Thorax/Pectoralis_minor_R
CN_01_456I789_Olfactory_olfactory_fibers_L,Inactive,Nervous_system/Head_and_Neck/Common/CN_01_456I789_Olfactory_olfactory_fibers_L
Levatores_costarum_456breves789_L,Active,Muscle_system/Thorax/Levatores_costarum_456breves789_L
Intercalated_lymph_node_L,Inactive,Lymphatic_system/Head_and_Neck/Intercalated_lymph_node_L
Interosseous_recurrent_R,Inactive,Artery_system/Arm_R/Interosseous_recurrent_R
Longissimus_thoracis_female_L,Inactive,Muscle_system/Back/Female/Longissimus_thoracis_female_L
Psoas_minor_female_L,Inactive,Muscle_system/Abdomen/Repetition_with_Pelvis_and_Hip/FemZYXQPOale/Psoas_minor_female_L
Leftt_ventricle,Inactive,Artery_system/Thorax/heart/group3/Leftt_ventricle
Secondary_capillary_plexus_L,Inactive,Vein_system/Head_and_Neck/Secondary_capillary_plexus_L
Medial_plantar_deep_branch_L,Inactive,Artery_system/Lower_Limb_L/Common/Medial_plantar_deep_branch_L
Coccygeal_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Coccygeal_female_R
Gonadal_456testicular_internal_spermatic789_male_L_V,Inactive,Vein_system/Abdomen/Repetition_with_PelvisHip/MaleDCBA/Gonadal_456testicular_internal_spermatic789_male_L_V
Zygomaticus_major_R,Inactive,Muscle_system/Head_and_Neck/Zygomaticus_major_R
Lateral_ligament_456mandible789_R,Inactive,Ligament_system/Head_and_Neck/Common/Lateral_ligament_456mandible789_R
Plantar_calcaneonavicular_456spring789_ligament_R,Inactive,Ligament_system/Lower_Limb_R/Common/Plantar_calcaneonavicular_456spring789_ligament_R
Extensor_digitorum_longus_R,Inactive,Muscle_system/Lower_Limb_R/Common/Extensor_digitorum_longus_R
C03_Dorsal_root_R,Inactive,Nervous_system/Head_and_Neck/Common/C03_Dorsal_root_R
Lumbrical_1st_R,Inactive,Muscle_system/Arm_R/Lumbrical_1st_R
Joint_capsule_456mandible789_L,Inactive,Ligament_system/Head_and_Neck/Common/Joint_capsule_456mandible789_L
Superficial_inguinal_lymph_nodes_456vertical_tract789_L,Inactive,Lymphatic_system/Pelvis_and_Hip/Common/Superficial_inguinal_lymph_nodes_456vertical_tract789_L
T11_Spinal_nerve_456ventral_ramus789_female_LABCDEFG,Inactive,Nervous_system/Abdomen/UVWXYZFemale/T11_Spinal_nerve_456ventral_ramus789_female_LABCDEFG
Anterior_deep_cervical_lymph_nodes_R,Inactive,Lymphatic_system/Head_and_Neck/Anterior_deep_cervical_lymph_nodes_R
Flexor_retinaculum_456wrist789_R,Inactive,Ligament_system/Arm_R/Flexor_retinaculum_456wrist789_R
Dorsal_metatarsal_and_digital_branches_R,Inactive,Nervous_system/Lower_Limb_R/Common/Dorsal_metatarsal_and_digital_branches_R
Extensor_carpi_radialis_brevis_R,Inactive,Muscle_system/Arm_R/Extensor_carpi_radialis_brevis_R
Uterine_branch_of_lymph_vessels_female_LABCDEFG,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTFemale/Uterine_branch_of_lymph_vessels_female_LABCDEFG
Intertransverse_ligaments_lumbar_region_male_L,Inactive,Ligament_system/Back/Male/Intertransverse_ligaments_lumbar_region_male_L
Tibial_group_of_lymph_vessels_R,Inactive,Lymphatic_system/Lower_Limb_R/Common/Tibial_group_of_lymph_vessels_R
Male_skin_hand_R,Inactive,Skin_system/Arm_R/MaIe/Male_skin_hand_R
Trachea,Inactive,Respiratory_system/HABCDEFGead_and_Neck/Repetition_with_Thorax/Trachea
Anterior_deep_cervical_456paratracheal789_lymph_nodes_L,Inactive,Lymphatic_system/Thorax/Common/Anterior_deep_cervical_456paratracheal789_lymph_nodes_L
Ganglion_impar_maleABCDEFG,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Ganglion_impar_maleABCDEFG
Pelvic_splanchnic_nerves_male_RABCDEFG,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Pelvic_splanchnic_nerves_male_RABCDEFG
Lateral_inferior_genicular_L_A,Inactive,Artery_system/Lower_Limb_L/Common/Lateral_inferior_genicular_L_A
Retromandibular_anterior_division_R,Inactive,Vein_system/Head_and_Neck/Retromandibular_anterior_division_R
Subcostal_65412987_L_V,Inactive,Vein_system/Thorax/Subcostal_65412987_L_V
Superficial_epigastric_male_L_A,Inactive,Artery_system/Abdomen/Repetition_with_PelvisHip/Male/Superficial_epigastric_male_L_A
Interspinales_lumborum_female_R,Inactive,Muscle_system/Back/Female/Interspinales_lumborum_female_R
Vorticose_456vortex789_L,Inactive,Vein_system/Head_and_Neck/Vorticose_456vortex789_L
Psoas_minor_male_L,Inactive,Muscle_system/Abdomen/Repetition_with_Pelvis_and_Hip/MalZYXQPOe/Psoas_minor_male_L
Hypogastric_female_L,Inactive,Nervous_system/Abdomen/Repetition_with_PelvisHip/FUVWXYZemale/Hypogastric_female_L
Pontine_R,Inactive,Artery_system/Head_and_Neck/Pontine_R
L05_Dorsal_ramus_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/L05_Dorsal_ramus_male_L
ABCDEFG456IVa789Liver_medial_segment_superior_subsegment,Inactive,Digestive_system/Abdomen/ABCDEFG456IVa789Liver_medial_segment_superior_subsegment
Internal_thoracic_456mammary789_L_A,Inactive,Artery_system/Thorax/Internal_thoracic_456mammary789_L_A
T02_Spinal_nerve_456ventral_ramus789_L,Inactive,Nervous_system/Thorax/Common/T02_Spinal_nerve_456ventral_ramus789_L
Lingual_L_V,Inactive,Vein_system/Head_and_Neck/Lingual_L_V
Pubic_symphysis_male,Inactive,Skeleton_system/Pelvis_and_Hip/Male/Pubic_symphysis_male
Triceps_456triceps_brachii789_long_head_R,Inactive,Muscle_system/Arm_R/Triceps_456triceps_brachii789_long_head_R
LaryngopharynxABCDEFG,Inactive,Respiratory_system/HABCDEFGead_and_Neck/LaryngopharynxABCDEFG
C07_Spinal_nerve_456ventral_ramus789_R,Inactive,Nervous_system/Head_and_Neck/Common/C07_Spinal_nerve_456ventral_ramus789_R
Vesical_venous_plexus_female_L,Inactive,Vein_system/Pelvis_and_Hip/Female/Vesical_venous_plexus_female_L
Pulmonary_arteries_456base_of789_R,Inactive,Artery_system/Thorax/heart/Pulmonary_arteries_456base_of789_R
Submandibular_lymph_nodes_R,Inactive,Lymphatic_system/Head_and_Neck/Submandibular_lymph_nodes_R
Dorsal_intercarpal_ligaments_L,Inactive,Ligament_system/Arm_L/Dorsal_intercarpal_ligaments_L
FemaUVWXYZle,Active,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle
Superior_palpebral_venous_arch_R,Inactive,Vein_system/Head_and_Neck/Superior_palpebral_venous_arch_R
Male,Inactive,Ligament_system/Thorax/Repetition_with_Back/Male
Palmar_venous_arch_deep_L,Inactive,Vein_system/Arm_L/Palmar_venous_arch_deep_L
Occipital_R_V,Inactive,Vein_system/Head_and_Neck/Occipital_R_V
Transversus_abdominis_male_L,Inactive,Muscle_system/Abdomen/Male/Transversus_abdominis_male_L
Parathyroid_gland_superior_R,Inactive,Endocrine_system/Head_and_Neck/Parathyroid_gland_superior_R
Levatores_costarum_456longi789_R,Active,Muscle_system/Thorax/Levatores_costarum_456longi789_R
Internal_iliac_posterior_trunk_female_R_A,Active,Artery_system/Pelvis_and_Hip/Female/Internal_iliac_posterior_trunk_female_R_A
Dorsal_digital_456radial789_L,Inactive,Nervous_system/Arm_L/Dorsal_digital_456radial789_L
Superficial_456subcutaneous789_infrapatellar_bursa_R,Inactive,Muscle_system/Lower_Limb_R/Common/Superficial_456subcutaneous789_infrapatellar_bursa_R
Middle_rectal_female_R_A,Active,Artery_system/Pelvis_and_Hip/Female/Middle_rectal_female_R_A
L03_Dorsal_root_R,Active,Nervous_system/Pelvis_and_Hip/Common/L03_Dorsal_root_R
Artery_of_postcentral_sulcus_R,Inactive,Artery_system/Head_and_Neck/Artery_of_postcentral_sulcus_R
Lateral_cricoarytenoid_L,Inactive,Muscle_system/Head_and_Neck/Lateral_cricoarytenoid_L
Depressor_anguli_oris_L,Inactive,Muscle_system/Head_and_Neck/Depressor_anguli_oris_L
Auricular_456ear789_cartilage_L,Inactive,Skeleton_system/Head_and_Neck/Auricular_456ear789_cartilage_L
Lateral_talocalcaneal_ligament_L,Inactive,Ligament_system/Lower_Limb_L/Common/Lateral_talocalcaneal_ligament_L
T06_Spinal_nerve_456ventral_ramus789_LABCDEFG,Inactive,Nervous_system/Abdomen/Common/T06_Spinal_nerve_456ventral_ramus789_LABCDEFG
Anal_sphincter_external_male_R,Inactive,Muscle_system/Pelvis_and_Hip/Male/Anal_sphincter_external_male_R
Tensor_fascia_lata_456fasciae_latae789_male_R,Inactive,Muscle_system/Lower_Limb_R/Male/Tensor_fascia_lata_456fasciae_latae789_male_R
Palatine_tonsil_R,Inactive,Lymphatic_system/Head_and_Neck/Palatine_tonsil_R
Transverse_sinus_L,Inactive,Vein_system/Head_and_Neck/Transverse_sinus_L
Thoracoacromial_trunk_L,Inactive,Artery_system/Thorax/Thoracoacromial_trunk_L
Principal_anterior_vagal_branch_to_lesser_curvature_of_stomachABCDEFG,Inactive,Nervous_system/Abdomen/Common/Principal_anterior_vagal_branch_to_lesser_curvature_of_stomachABCDEFG
S05_Dorsal_root_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S05_Dorsal_root_male_L
Female,Active,Skeleton_system/Pelvis_and_Hip/Female
Patella_knee_cap_R,Inactive,Skeleton_system/Lower_Limb_R/Common/Patella_knee_cap_R
FeHIJKmale,Inactive,Lymphatic_system/Thorax/FeHIJKmale
Longissimus_cervicis_R,Inactive,Muscle_system/Back/Common/Longissimus_cervicis_R
Dorsal_calcaneocuboid_ligaments_L,Inactive,Ligament_system/Lower_Limb_L/Common/Dorsal_calcaneocuboid_ligaments_L
Palmar_interosseous_2nd_R,Inactive,Muscle_system/Arm_R/Palmar_interosseous_2nd_R
Female_skin_hand_R,Active,Skin_system/Arm_R/Female/Female_skin_hand_R
Head_and_Neck,Inactive,Artery_system/Head_and_Neck
Repetition_with_PelvisHip,Inactive,Nervous_system/Back/Repetition_with_PelvisHip
Primary_bronchus_L,Inactive,Respiratory_system/TABCDEFGhorax/Primary_bronchus_L
Femur_thigh_male_R,Inactive,Skeleton_system/Lower_Limb_R/SKRMale/Femur_thigh_male_R
Ligaments_of_liver,Inactive,Digestive_system/Abdomen/Ligaments_of_liver
Radiate_carpal_ligament_capitohamate_L,Inactive,Ligament_system/Arm_L/Radiate_carpal_ligament_capitohamate_L
Fibularis_peroneus_longus_R,Inactive,Muscle_system/Lower_Limb_R/Common/Fibularis_peroneus_longus_R
Gastroduodenal,Inactive,Artery_system/Abdomen/Common/Gastroduodenal
Perforating_branches_of_the_thigh_R,Inactive,Artery_system/Lower_Limb_R/Common/Perforating_branches_of_the_thigh_R
Depressor_labii_inferioris_L,Inactive,Muscle_system/Head_and_Neck/Depressor_labii_inferioris_L
Splenius_capitis_L,Inactive,Muscle_system/Back/Common/Splenius_capitis_L
Prostate_anterior_lobe,Inactive,Reproductive_system/Pelvis_and_Hip/Male/Prostate_anterior_lobe
Posteromedial_frontal_branch_L,Inactive,Artery_system/Head_and_Neck/Posteromedial_frontal_branch_L
Moderator_band_456septomarginal_trabecula789,Inactive,Artery_system/Thorax/heart/group10/Moderator_band_456septomarginal_trabecula789
ABCDEFG2nd_Middle_phalanx_foot_R,Inactive,Skeleton_system/Lower_Limb_R/Common/ABCDEFG2nd_Middle_phalanx_foot_R
Adductor_pollicis_R,Inactive,Muscle_system/Arm_R/Adductor_pollicis_R
Foramen_lacerum_sphenoidal_surface_R,Inactive,Skeleton_system/Head_and_Neck/Foramen_lacerum_sphenoidal_surface_R
Lateral_pectoral_456C05246C07789_L,Inactive,Nervous_system/Thorax/Common/Lateral_pectoral_456C05246C07789_L
Female,Active,Vein_system/Pelvis_and_Hip/Female
T06_Dorsal_ramus_lateral_branch_L,Inactive,Nervous_system/Back/Common/T06_Dorsal_ramus_lateral_branch_L
Lower_Limb_R,Inactive,Ligament_system/Lower_Limb_R
CN_02_456II789_Optic_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_02_456II789_Optic_R
Uterine_venous_plexus_L,Inactive,Vein_system/Pelvis_and_Hip/Female/Uterine_venous_plexus_L
Subpopliteal_456recess789_bursa_R,Inactive,Muscle_system/Lower_Limb_R/Common/Subpopliteal_456recess789_bursa_R
Orbital_branches_L,Inactive,Nervous_system/Head_and_Neck/Common/Orbital_branches_L
Renal_pelvis_R,Inactive,Urinary_system/Abdomen/Common/Renal_pelvis_R
Metatarsophalangeal_bursa_L,Inactive,Muscle_system/Lower_Limb_L/Common/Metatarsophalangeal_bursa_L
Basilar_R,Inactive,Artery_system/Head_and_Neck/Basilar_R
Thoracoacromial_pectoral_branch_R,Inactive,Artery_system/Thorax/Thoracoacromial_pectoral_branch_R
Anterior_temporal_branch_R,Inactive,Artery_system/Head_and_Neck/Anterior_temporal_branch_R
MalHIJKe,Inactive,Lymphatic_system/Abdomen/MalHIJKe
Inferior_hypogastric_plexus_RABCDEFG,Active,Nervous_system/Pelvis_and_Hip/Common/Inferior_hypogastric_plexus_RABCDEFG
CN_05_456V789_Buccal_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_05_456V789_Buccal_R
FHIJKemale,Inactive,Nervous_system/Pelvis_and_Hip/Repetition_with_LLL/FHIJKemale
Secondary_cartilaginous_rings_L,Inactive,Respiratory_system/TABCDEFGhorax/Secondary_cartilaginous_rings_L
Deep_inguinal_lymph_nodes_L,Inactive,Lymphatic_system/Pelvis_and_Hip/Common/Deep_inguinal_lymph_nodes_L
Palmar_metacarpal_ligaments_R,Inactive,Ligament_system/Arm_R/Palmar_metacarpal_ligaments_R
Proper_hepatic_left_branch,Inactive,Artery_system/Abdomen/Common/Proper_hepatic_left_branch
Jugulodigastric_lymph_node_L,Inactive,Lymphatic_system/Head_and_Neck/Jugulodigastric_lymph_node_L
FemUVWXYZale,Inactive,Nervous_system/Back/Repetition_with_PelvisHip/FemUVWXYZale
Coccygeal_body_male,Inactive,Artery_system/Pelvis_and_Hip/Male/Coccygeal_body_male
T02246T03_Intervertebral_disc,Inactive,Skeleton_system/Thorax/Repetition_with_Back/T02246T03_Intervertebral_disc
C01_Atlas,Inactive,Skeleton_system/Head_and_Neck/C01_Atlas
Male,Inactive,Ligament_system/Back/Male
Intercostal_456thoracic789_lymph_nodes_R,Inactive,Lymphatic_system/Back/Intercostal_456thoracic789_lymph_nodes_R
S05_Ventral_root_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/S05_Ventral_root_female_L
Radiate_carpal_ligament_scaphotrapezial_L,Inactive,Ligament_system/Arm_L/Radiate_carpal_ligament_scaphotrapezial_L
Radial_group_of_lymph_vessels_R,Inactive,Lymphatic_system/Arm_R/Radial_group_of_lymph_vessels_R
Dorsal_digital_R_V,Inactive,Vein_system/Arm_R/Dorsal_digital_R_V
Nasal_R,Inactive,Skeleton_system/Head_and_Neck/Nasal_R
Internal_carotid_cavernous_part_L,Inactive,Artery_system/Head_and_Neck/Internal_carotid_cavernous_part_L
Parietal_branch_L,Inactive,Artery_system/Head_and_Neck/Parietal_branch_L
Iliopsoas_456iliopectineal789_bursa_male_L,Inactive,Muscle_system/Pelvis_and_Hip/Male/Iliopsoas_456iliopectineal789_bursa_male_L
Deep_transverse_metatarsal_ligament_L,Inactive,Ligament_system/Lower_Limb_L/Common/Deep_transverse_metatarsal_ligament_L
Perineal_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Perineal_male_L
Medial_456deltoid789_ligament_456tibionavicular_part789_L,Inactive,Ligament_system/Lower_Limb_L/Common/Medial_456deltoid789_ligament_456tibionavicular_part789_L
Superior_mesenteric_ganglion,Inactive,Nervous_system/Abdomen/Common/Superior_mesenteric_ganglion
Palmar_456volar789_radioulnar_ligament_R,Inactive,Ligament_system/Arm_R/Palmar_456volar789_radioulnar_ligament_R
Preaortic_lymph_nodes_female,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTFemale/Preaortic_lymph_nodes_female
